date,symbol,sector,available_borrow_qty,total_lendable_qty,borrowed_qty,borrow_fee_bps,lending_rate_pct,collateral_requirement_pct,close_price,avg_daily_value,data_quality_note
2025-01-29,CHG,Healthcare,3063650,5314065,2250415,28.5,0.2032,149.7,235.8,692279690.0,clean
2025-01-29,LH,Property,-25728489,41761535,16033046,157.8,1.0536,121.8,8.06,419142671.0,negative_qty
2025-01-29,AP,Property,20800561,49355187,28554626,171.7,1.321,113.1,73.74,1220725616.0,clean
2025-01-29,SPALI,Property,12648165,21094290,8446125,49.4,0.381,105.6,15.52,45076153.0,clean
2025-01-29,ORI,Property,14115668,25429499,11313831,15.0,0.114,141.2,110.2,652035353.0,clean
2025-01-29,AOT,Transportation,8548614,11650993,3102379,74.9,0.526,134.8,368.01,91027711.0,clean
2025-01-29,BEM,Transportation,5532512,6574150,1041638,64.7,0.4994,123.9,343.0,354748657.0,clean
2025-01-29,BTS,Transportation,1920286,5196759,3276473,204.6,1.5921,142.3,174.45,40056994.0,clean
2025-01-29,THAI,Transportation,13968783,16800768,2831985,15.0,0.1004,144.0,37.06,53637385.0,clean
2025-01-29,CPF,Food & Beverage,4988000,5498311,510311,46.4,0.316,111.6,194.18,74802702.0,clean
2025-01-29,TU,Food & Beverage,2817287,8114040,5296753,276.5,2.1481,106.0,5.97,48163129.0,clean
2025-01-29,OSP,Food & Beverage,6418021,11067898,4649877,228.3,1.596,144.4,188.54,27550462.0,clean
2025-01-29,CBG,Food & Beverage,4062733,5168490,1105757,52.8,0.3829,128.6,8.01,771910349.0,clean
2025-01-29,MTC,Finance,33078545,62355823,29277278,15.0,0.0906,141.1,168.31,493512507.0,clean
2025-01-29,SAWAD,Finance,32807215,55454869,22647654,103.0,0.7287,122.3,83.59,95639789.0,clean
2025-01-29,TIDLOR,Finance,11502298,13627614,2125316,74.6,0.5421,119.7,28.25,467355212.0,clean
2025-01-29,KTC,Finance,11393962,12901809,1507847,31.5,0.2183,143.2,76.03,966581546.0,clean
2025-01-29,SCC,Industrials,6636609,8924388,2287779,58.4,0.386,143.7,9.72,561551163.0,clean
2025-01-29,SCGP,Industrials,6708903,7773183,1064280,15.0,0.0912,141.0,62.16,792969764.0,clean
2025-01-29,TASCO,Industrials,5346321,6855663,1509342,28.7,0.1942,112.7,63.33,302056484.0,clean
2025-01-29,STGT,Industrials,19718984,20331363,612379,20.6,0.1401,146.9,7.37,33613055.0,clean
2025-01-30,KBANK,Banking,1425822,6189622,4763800,330.2,1.9973,139.3,169.94,31826848.0,clean
2025-01-30,SCB,Banking,32614032,48273371,15659339,139.0,0.9887,115.2,60.7,23385536.0,clean
2025-01-30,BBL,Banking,11658762,72867875,61209113,463.7,2.8813,140.0,10.81,168789817.0,clean
2025-01-30,KTB,Banking,31991589,71426841,39435252,263.2,1.9341,121.7,38.63,44951516.0,clean
2025-01-30,PTT,Energy,8504490,16511638,8007148,15.0,0.095,136.5,19.02,1353316214.0,clean
2025-01-30,PTTEP,Energy,2177420,6476260,4298840,163.1,1.2396,105.3,156.54,638158136.0,clean
2025-01-30,GULF,Energy,6240846,7457262,1216416,47.8,0.3715,135.1,44.32,301298916.0,clean
2025-01-30,GPSC,Energy,5544873,10872430,5327557,106.9,0.8486,124.7,12.76,94275359.0,clean
2025-01-30,CPALL,Commerce,4011081,10866839,6855758,312.5,2.0863,130.1,148.47,324959436.0,clean
2025-01-30,HMPRO,Commerce,4017745,6468514,2450769,35.4,0.2321,125.8,10.95,282408366.0,clean
2025-01-30,CRC,Commerce,9755108,11485343,1730235,15.0,0.1011,121.3,7.08,43593518.0,clean
2025-01-30,BJC,Commerce,53085483,74821754,21736271,125.9,0.8111,137.3,36.11,59045308.0,clean
2025-01-30,ADVANC,ICT,9316452,11538771,2222319,187.4,1.2821,113.0,221.2,501302665.0,clean
2025-01-30,TRUE,ICT,15842090,29677624,13835534,160.5,1.2569,123.7,6.55,210912523.0,clean
2025-01-30,INTUCH,ICT,1832441,7202414,5369973,398.3,2.4494,131.1,22.05,406438398.0,clean
2025-01-30,JMART,ICT,1252566,5722944,4470378,352.3,2.4755,127.1,315.6,264732480.0,clean
2025-01-30,BDMS,Healthcare,16799895,17296849,496954,23.1,0.1838,142.2,269.7,23989063.0,clean
2025-01-30,BH,Healthcare,24324071,29329110,5005039,16.3,0.1067,139.6,7.64,1041414886.0,clean
2025-01-30,BCH,Healthcare,44164257,50517216,6352959,15.0,0.0958,119.3,339.66,83797262.0,clean
2025-01-30,CHG,Healthcare,2735135,5298298,2563163,48.6,0.3465,149.7,233.98,672159762.0,clean
2025-01-30,LH,Property,29061044,41394972,12333928,138.7,0.9261,121.8,7.91,736919828.0,clean
2025-01-30,AP,Property,22531066,49363333,26832267,146.9,1.1302,113.1,74.92,1808832520.0,clean
2025-01-30,SPALI,Property,13400379,20887349,7486970,21.7,0.1674,105.6,14.81,34846021.0,clean
2025-01-30,ORI,Property,15228641,25629589,10400948,15.0,0.114,141.2,111.51,720319700.0,clean
2025-01-30,AOT,Transportation,8728798,11593693,2864895,41.4,0.2907,134.8,362.59,76203504.0,clean
2025-01-30,BEM,Transportation,5617033,6540481,923448,48.5,0.3744,123.9,345.93,344192470.0,clean
2025-01-30,BTS,Transportation,1858175,5117287,3259112,203.4,1.5828,142.3,173.04,59491163.0,clean
2025-01-30,THAI,Transportation,11576174,16937762,5361588,,,144.0,37.53,51190746.0,missing_fee
2025-01-30,CPF,Food & Beverage,4693812,5489500,795688,65.2,0.4441,111.6,195.02,78882299.0,clean
2025-01-30,TU,Food & Beverage,2768819,8055902,5287083,298.5,2.3191,106.0,5.99,48875265.0,clean
2025-01-30,OSP,Food & Beverage,7185203,10969361,3784158,229.6,1.6051,144.4,184.03,25256531.0,clean
2025-01-30,CBG,Food & Beverage,3720159,5199717,1479558,66.0,0.4787,128.6,8.29,1425858585.0,clean
2025-01-30,MTC,Finance,28867178,62566625,33699447,15.0,0.0906,141.1,167.78,443460694.0,clean
2025-01-30,SAWAD,Finance,38929825,55359052,16429227,86.2,0.6098,122.3,84.42,59029803.0,clean
2025-01-30,TIDLOR,Finance,12582667,13850842,1268175,44.3,0.3219,119.7,27.51,387764542.0,clean
2025-01-30,KTC,Finance,11442670,13076003,1633333,15.0,0.1039,143.2,76.33,1008518953.0,clean
2025-01-30,SCC,Industrials,6770135,8785912,2015777,39.9,0.2638,143.7,9.71,374789884.0,clean
2025-01-30,SCGP,Industrials,6733411,7707717,974306,15.0,0.0912,141.0,62.77,1069961830.0,clean
2025-01-30,TASCO,Industrials,5813718,6817922,1004204,15.0,0.1015,112.7,64.33,266406252.0,clean
2025-01-30,STGT,Industrials,19951785,20344740,392955,33.6,0.2285,146.9,7.42,38486238.0,clean
2025-01-31,KBANK,Banking,2197277,6176256,3978979,334.7,2.0245,139.3,171.55,45424423.0,clean
2025-01-31,SCB,Banking,35090345,47944751,12854406,151.1,1.0748,115.2,60.23,26123069.0,clean
2025-01-31,BBL,Banking,13051567,72890886,59839319,471.4,2.9292,140.0,10.85,202494244.0,clean
2025-01-31,KTB,Banking,42040116,71081330,29041214,233.1,1.7129,121.7,35.39,56643992.0,clean
2025-01-31,PTT,Energy,5396529,16185348,10788819,15.7,0.0995,136.5,19.38,921744566.0,clean
2025-01-31,PTTEP,Energy,3632465,6505217,2872752,157.5,1.197,105.3,158.38,385509019.0,clean
2025-01-31,GULF,Energy,6763539,7509035,745496,51.4,0.3994,135.1,42.6,184937353.0,clean
2025-01-31,GPSC,Energy,6453798,10700607,4246809,127.8,1.0145,124.7,12.4,159390684.0,clean
2025-01-31,CPALL,Commerce,4022019,10807434,6785415,297.6,1.9868,130.1,147.49,427030495.0,clean
2025-01-31,HMPRO,Commerce,3871714,6493069,2621355,33.5,0.2196,125.8,11.01,258174763.0,clean
2025-01-31,CRC,Commerce,9529301,11521878,1992577,15.0,0.1011,121.3,7.15,29974980.0,clean
2025-01-31,BJC,Commerce,50382704,74842898,24460194,108.7,0.7003,137.3,35.75,46432549.0,clean
2025-01-31,ADVANC,ICT,9029390,11565519,2536129,164.2,1.1234,113.0,229.75,598190826.0,clean
2025-01-31,TRUE,ICT,18133228,29384182,11250954,180.3,1.4119,123.7,6.74,226066761.0,clean
2025-01-31,INTUCH,ICT,2627728,7334058,4706330,381.2,2.3443,131.1,22.7,358427470.0,clean
2025-01-31,JMART,ICT,719580,5737196,5017616,353.1,2.4811,127.1,304.15,259560110.0,clean
2025-01-31,BDMS,Healthcare,16615301,17400740,785439,15.0,0.1194,142.2,270.92,49146549.0,clean
2025-01-31,BH,Healthcare,23876363,29378052,5501689,25.0,0.1637,139.6,7.18,1494929220.0,clean
2025-01-31,BCH,Healthcare,36597388,49760946,13163558,24.6,0.157,119.3,336.53,98943798.0,clean
2025-01-31,CHG,Healthcare,2687139,5306374,2619235,59.6,0.4249,149.7,249.34,652646960.0,clean
2025-01-31,LH,Property,25703086,40692946,14989860,140.0,0.9347,121.8,7.7,363375318.0,clean
2025-01-31,AP,Property,19411779,50044637,30632858,122.1,0.9394,113.1,72.19,1256773298.0,clean
2025-01-31,SPALI,Property,10522630,20518488,9995858,37.9,0.2923,105.6,15.15,42464876.0,clean
2025-01-31,ORI,Property,12195661,25763395,13567734,15.0,0.114,141.2,108.21,500134670.0,clean
2025-01-31,AOT,Transportation,8160474,11638779,3478305,57.0,0.4003,134.8,371.01,60145680.0,clean
2025-01-31,BEM,Transportation,5184903,6485263,1300360,48.5,0.3744,123.9,323.14,568738460.0,clean
2025-01-31,BTS,Transportation,1467847,5086894,3619047,216.7,1.6863,142.3,173.5,51692026.0,clean
2025-01-31,THAI,Transportation,7889769,16919989,9030220,61.4,0.4111,144.0,37.98,61774374.0,clean
2025-01-31,CPF,Food & Beverage,4383063,5630634,1247571,89.0,0.6062,111.6,195.69,115871711.0,clean
2025-01-31,TU,Food & Beverage,3107117,8033512,4926395,291.3,2.2631,106.0,5.93,44079804.0,clean
2025-01-31,OSP,Food & Beverage,5215384,11028314,5812930,244.1,1.7065,144.4,189.16,32381748.0,clean
2025-01-31,CBG,Food & Beverage,3484350,5176758,1692408,70.2,0.5091,128.6,8.35,1639449026.0,clean
2025-01-31,MTC,Finance,27409767,62083229,34673462,15.0,0.0906,141.1,163.17,459314935.0,clean
2025-01-31,SAWAD,Finance,34990873,55187204,20196331,67.0,0.474,122.3,84.17,59278644.0,clean
2025-01-31,TIDLOR,Finance,13116531,14115419,998888,18.1,0.1315,119.7,28.0,570467464.0,clean
2025-01-31,KTC,Finance,11663975,13111691,1447716,15.0,0.1039,143.2,76.85,738357757.0,clean
2025-01-31,SCC,Industrials,7377595,8798770,1421175,15.0,0.0992,143.7,9.81,431121980.0,clean
2025-01-31,SCGP,Industrials,5499549,7677623,2178074,15.0,0.0912,141.0,63.03,773115931.0,clean
2025-01-31,TASCO,Industrials,6032725,6806006,773281,15.0,0.1015,112.7,63.34,276775891.0,clean
2025-01-31,STGT,Industrials,19989006,20226606,237600,28.5,0.1938,146.9,7.49,49145382.0,clean
2025-02-03,KBANK,Banking,2389386,6224596,3835210,346.9,2.0983,139.3,176.12,48691768.0,clean
2025-02-03,SCB,Banking,29705196,47450136,17744940,161.3,1.1474,115.2,60.81,23051696.0,clean
2025-02-03,BBL,Banking,20693816,72681647,51987831,427.3,2.6551,140.0,11.3,179355427.0,clean
2025-02-03,KTB,Banking,24589620,71207627,46618007,228.2,1.6769,121.7,36.18,42213870.0,clean
2025-02-03,PTT,Energy,6080536,16394054,10313518,68.0,0.4308,136.5,19.24,912042264.0,clean
2025-02-03,PTTEP,Energy,3470285,6556322,3086037,158.2,1.2023,105.3,164.76,534740841.0,clean
2025-02-03,GULF,Energy,6690305,7571522,881217,70.5,0.5479,135.1,43.62,271825238.0,clean
2025-02-03,GPSC,Energy,6511998,10762428,4250430,144.8,1.1495,124.7,12.52,132943692.0,clean
2025-02-03,CPALL,Commerce,4444226,10789926,6345700,333.6,2.2272,130.1,146.78,431886232.0,clean
2025-02-03,HMPRO,Commerce,4061317,6539767,2478450,55.8,0.3658,125.8,11.05,231995344.0,clean
2025-02-03,CRC,Commerce,9055024,11582877,2527853,15.0,0.1011,121.3,7.17,38557480.0,clean
2025-02-03,BJC,Commerce,48994947,74661626,25666679,143.5,0.9245,137.3,34.9,51140830.0,clean
2025-02-03,ADVANC,ICT,9541449,11553579,2012130,154.4,1.0563,113.0,230.54,750753737.0,clean
2025-02-03,TRUE,ICT,19326465,29312536,9986071,141.8,1.1105,123.7,6.58,146973537.0,clean
2025-02-03,INTUCH,ICT,2296880,7352074,5055194,352.3,2.1666,131.1,22.03,358813422.0,clean
2025-02-03,JMART,ICT,1785773,5807888,4022115,342.8,2.4087,127.1,298.79,361717378.0,clean
2025-02-03,BDMS,Healthcare,14800679,17009652,2208973,15.0,0.1194,142.2,273.25,36230821.0,clean
2025-02-03,BH,Healthcare,23571183,29111434,5540251,15.0,0.0982,139.6,7.36,1226365427.0,clean
2025-02-03,BCH,Healthcare,42103714,50560964,8457250,43.5,0.2777,119.3,344.86,62547233.0,clean
2025-02-03,CHG,Healthcare,2866202,5312800,2446598,68.7,0.4898,149.7,250.23,597784134.0,clean
2025-02-03,LH,Property,23618810,41227301,17608491,295.6,1.9736,121.8,7.61,438913137.0,clean
2025-02-03,AP,Property,19382567,50800163,31417596,107.4,0.8263,113.1,73.21,603985494.0,clean
2025-02-03,SPALI,Property,8080029,20485407,12405378,63.5,0.4897,105.6,15.0,21581302.0,clean
2025-02-03,ORI,Property,8702738,25826081,17123343,41.0,0.3116,141.2,105.07,635779976.0,clean
2025-02-03,AOT,Transportation,5733660,11662450,5928790,93.9,0.6594,134.8,370.62,92839928.0,clean
2025-02-03,BEM,Transportation,4398240,6294487,1896247,46.7,0.3605,123.9,314.08,296928484.0,clean
2025-02-03,BTS,Transportation,1165978,5004112,3838134,254.0,1.9766,142.3,173.67,47001362.0,clean
2025-02-03,THAI,Transportation,8389266,17094470,8705204,92.1,0.6167,144.0,37.85,61136986.0,clean
2025-02-03,CPF,Food & Beverage,4826471,5622379,795908,71.8,0.489,111.6,197.65,85381489.0,clean
2025-02-03,TU,Food & Beverage,3473052,8102467,4629415,301.0,2.3385,106.0,6.12,64069713.0,clean
2025-02-03,OSP,Food & Beverage,4778569,10995093,6216524,268.9,1.8799,144.4,191.22,19968008.0,clean
2025-02-03,CBG,Food & Beverage,3033793,5288372,2254579,86.2,0.6252,128.6,8.13,1127876731.0,clean
2025-02-03,MTC,Finance,30162521,62629988,32467467,15.0,0.0906,141.1,162.65,320971100.0,clean
2025-02-03,SAWAD,Finance,39344025,54530521,15186496,48.9,0.3459,122.3,85.26,59657741.0,clean
2025-02-03,TIDLOR,Finance,13391562,14082444,690882,15.0,0.109,119.7,27.52,489098130.0,clean
2025-02-03,KTC,Finance,11771939,13328875,1556936,15.0,0.1039,143.2,77.97,609013048.0,clean
2025-02-03,SCC,Industrials,7625096,8703916,1078820,15.0,0.0992,143.7,9.86,345478203.0,clean
2025-02-03,SCGP,Industrials,6843124,7837068,993944,15.0,0.0912,141.0,61.23,599891723.0,clean
2025-02-03,TASCO,Industrials,6461215,6830697,369482,15.0,0.1015,112.7,61.63,339071492.0,clean
2025-02-03,STGT,Industrials,20286049,20596460,310411,28.5,0.1938,146.9,7.3,31539930.0,clean
2025-02-04,KBANK,Banking,1722709,6243760,4521051,355.1,2.1479,139.3,184.95,49997349.0,clean
2025-02-04,SCB,Banking,33502911,47320482,13817571,163.9,1.1658,115.2,59.96,29943903.0,clean
2025-02-04,BBL,Banking,14379736,71733124,57353388,393.1,2.4426,140.0,11.2,282782597.0,clean
2025-02-04,KTB,Banking,21076936,71883241,50806305,248.5,1.8261,121.7,35.15,58190097.0,clean
2025-02-04,PTT,Energy,5174686,16606242,11431556,101.5,0.643,136.5,19.31,1154479292.0,clean
2025-02-04,PTTEP,Energy,4119946,6604758,2484812,120.4,0.9151,105.3,158.03,412965968.0,clean
2025-02-04,GULF,Energy,6025930,7699388,1673458,103.3,0.8027,135.1,43.58,342772385.0,clean
2025-02-04,GPSC,Energy,6689887,10707187,4017300,117.4,0.932,124.7,12.84,111795141.0,clean
2025-02-04,CPALL,Commerce,5023503,10663356,5639853,352.4,2.3527,130.1,153.06,281404311.0,clean
2025-02-04,HMPRO,Commerce,3775242,6472471,2697229,60.4,0.3959,125.8,10.91,204644024.0,clean
2025-02-04,CRC,Commerce,8779591,11771370,2991779,15.0,0.1011,121.3,6.8,33868059.0,clean
2025-02-04,BJC,Commerce,31877118,75658330,43781212,168.3,1.0843,137.3,34.07,107471574.0,clean
2025-02-04,ADVANC,ICT,9006922,11465211,2458289,105.8,0.7238,113.0,225.59,663782629.0,clean
2025-02-04,TRUE,ICT,15782773,28748975,12966202,169.7,1.3289,123.7,6.39,206013103.0,clean
2025-02-04,INTUCH,ICT,2317593,7479203,5161610,354.6,2.1807,131.1,22.41,218199877.0,clean
2025-02-04,JMART,ICT,1758398,5781480,4023082,335.2,2.3553,127.1,302.12,230780416.0,clean
2025-02-04,BDMS,Healthcare,15341494,17265069,1923575,25.8,0.2053,142.2,272.19,37556706.0,clean
2025-02-04,BH,Healthcare,26371400,29525038,3153638,15.0,0.0982,139.6,7.27,1161824101.0,clean
2025-02-04,BCH,Healthcare,39792562,51065987,11273425,51.0,0.3256,119.3,342.87,76200385.0,clean
2025-02-04,CHG,Healthcare,3398833,5361049,1962216,74.7,0.5326,149.7,248.65,631644507.0,clean
2025-02-04,LH,Property,18155272,41237141,23081869,282.3,1.8848,121.8,7.75,528008547.0,clean
2025-02-04,AP,Property,16123020,50805389,34682369,106.8,0.8217,113.1,75.91,1079339615.0,clean
2025-02-04,SPALI,Property,7262972,20450401,13187429,72.7,0.5607,105.6,14.84,48752354.0,clean
2025-02-04,ORI,Property,7594566,25701219,18106653,107.0,0.8132,141.2,107.75,485707639.0,clean
2025-02-04,AOT,Transportation,6079179,11875906,5796727,542.6,3.8106,134.8,378.16,64845240.0,clean
2025-02-04,BEM,Transportation,4120267,6353081,2232814,69.6,0.5373,123.9,307.16,243402036.0,clean
2025-02-04,BTS,Transportation,1352378,5028045,3675667,256.2,1.9937,142.3,173.85,43831021.0,clean
2025-02-04,THAI,Transportation,7146097,17288973,10142876,111.5,0.7466,144.0,38.13,37711243.0,clean
2025-02-04,CPF,Food & Beverage,4823130,5799511,976381,81.1,0.5524,111.6,200.61,125990868.0,clean
2025-02-04,TU,Food & Beverage,2828422,7929678,5101256,355.0,2.758,106.0,6.2,33492967.0,clean
2025-02-04,OSP,Food & Beverage,4779407,10855178,6075771,277.9,1.9428,144.4,191.51,19717318.0,clean
2025-02-04,CBG,Food & Beverage,3351682,5367552,2015870,101.7,0.7376,128.6,7.94,581741031.0,clean
2025-02-04,MTC,Finance,38835249,62700147,23864898,15.0,0.0906,141.1,167.84,322177294.0,clean
2025-02-04,SAWAD,Finance,41867725,53944989,12077264,57.5,0.4068,122.3,82.31,62570923.0,clean
2025-02-04,TIDLOR,Finance,12818310,13880146,1061836,15.0,0.109,119.7,27.56,539834630.0,clean
2025-02-04,KTC,Finance,11179240,13591125,2411885,15.0,0.1039,143.2,76.55,1037256551.0,clean
2025-02-04,SCC,Industrials,7942234,8681959,739725,15.0,0.0992,143.7,9.92,643025169.0,clean
2025-02-04,SCGP,Industrials,6813873,7803019,989146,15.0,0.0912,141.0,63.02,765876839.0,clean
2025-02-04,TASCO,Industrials,6352053,6709937,357884,15.0,0.1015,112.7,62.1,198603394.0,clean
2025-02-04,STGT,Industrials,20146331,20602691,456360,15.0,0.102,146.9,7.4,28047224.0,clean
2025-02-05,KBANK,Banking,1461155,6231979,4770824,384.1,2.3233,139.3,189.24,29240696.0,clean
2025-02-05,SCB,Banking,32272349,48202343,15929994,171.2,1.2178,115.2,59.34,24606547.0,clean
2025-02-05,BBL,Banking,10668590,71016360,60347770,406.2,2.524,140.0,11.34,291533373.0,clean
2025-02-05,KTB,Banking,28169806,71974074,43804268,253.5,1.8628,121.7,33.92,56799003.0,clean
2025-02-05,PTT,Energy,4304323,16596687,12292364,126.4,0.8007,136.5,19.59,689287049.0,clean
2025-02-05,PTTEP,Energy,3457798,6743201,3285403,103.5,0.7866,105.3,156.34,474777513.0,clean
2025-02-05,GULF,Energy,5678609,7592393,1913784,106.3,0.8261,135.1,45.28,253517680.0,clean
2025-02-05,GPSC,Energy,5083561,10572373,5488812,163.1,1.2947,124.7,13.12,103309364.0,clean
2025-02-05,CPALL,Commerce,4818455,10517046,5698591,355.8,2.3754,130.1,151.73,400514715.0,clean
2025-02-05,HMPRO,Commerce,4012087,6430642,2418555,66.0,0.4326,125.8,10.93,156421110.0,clean
2025-02-05,CRC,Commerce,8194832,11584825,3389993,30.0,0.2022,121.3,6.78,55249102.0,clean
2025-02-05,BJC,Commerce,31419394,75631114,44211720,153.8,0.9909,137.3,34.21,69214085.0,clean
2025-02-05,ADVANC,ICT,7824651,11576349,3751698,144.4,0.9879,113.0,224.41,524649537.0,clean
2025-02-05,TRUE,ICT,15203717,28690740,13487023,185.5,1.4527,123.7,6.42,243667804.0,clean
2025-02-05,INTUCH,ICT,1911200,7538041,5626841,378.2,2.3258,131.1,22.49,414383425.0,clean
2025-02-05,JMART,ICT,1797853,5783402,3985549,339.5,2.3856,127.1,302.08,248451924.0,clean
2025-02-05,BDMS,Healthcare,14565905,17403817,2837912,36.7,0.292,142.2,274.0,37946455.0,clean
2025-02-05,BH,Healthcare,26706617,29563162,2856545,15.0,0.0982,139.6,7.4,1874937887.0,clean
2025-02-05,BCH,Healthcare,36511686,50925113,14413427,58.0,0.3702,119.3,334.5,90345461.0,clean
2025-02-05,CHG,Healthcare,3391591,5501909,2110318,71.1,0.5069,149.7,249.89,654669265.0,clean
2025-02-05,LH,Property,20390626,40526231,20135605,260.1,1.7366,121.8,7.43,543888944.0,clean
2025-02-05,AP,Property,14920482,50696058,35775576,106.9,0.8224,113.1,78.57,1324480558.0,clean
2025-02-05,SPALI,Property,7540487,20436428,12895941,81.6,0.6293,105.6,14.62,47248789.0,clean
2025-02-05,ORI,Property,7841973,25421403,17579430,136.0,1.0337,141.2,103.58,595078177.0,clean
2025-02-05,AOT,Transportation,4947364,11929614,6982250,511.6,3.5929,134.8,389.28,150639171.0,clean
2025-02-05,BEM,Transportation,3570935,6363449,2792514,95.0,0.7333,123.9,307.82,264721349.0,clean
2025-02-05,BTS,Transportation,1194707,4995373,3800666,279.3,2.1734,142.3,173.37,36060648.0,clean
2025-02-05,THAI,Transportation,8798851,17091756,8292905,118.1,0.7908,144.0,38.3,81727904.0,clean
2025-02-05,CPF,Food & Beverage,4782261,5862011,1079750,96.4,0.6566,111.6,205.07,105080788.0,clean
2025-02-05,TU,Food & Beverage,3038827,8031114,4992287,351.5,2.7308,106.0,6.16,59629874.0,clean
2025-02-05,OSP,Food & Beverage,3961703,10698895,6737192,294.5,2.0588,144.4,187.19,23043204.0,clean
2025-02-05,CBG,Food & Beverage,3588130,5284552,1696422,122.8,0.8906,128.6,8.11,833461012.0,clean
2025-02-05,MTC,Finance,34622978,62681072,28058094,15.0,0.0906,141.1,164.66,386009628.0,clean
2025-02-05,SAWAD,Finance,43651525,53805818,10154293,16.7,0.1181,122.3,82.42,79828335.0,clean
2025-02-05,TIDLOR,Finance,12540658,13817384,1276726,15.0,0.109,119.7,26.62,527994339.0,clean
2025-02-05,KTC,Finance,11379198,13763668,2384470,25.6,0.1774,143.2,75.01,740441683.0,clean
2025-02-05,SCC,Industrials,8075575,8620950,545375,15.0,0.0992,143.7,9.69,302017850.0,clean
2025-02-05,SCGP,Industrials,6850338,7848848,998510,15.0,0.0912,141.0,63.64,451506525.0,clean
2025-02-05,TASCO,Industrials,6392759,6720822,328063,15.0,0.1015,112.7,61.64,344817374.0,clean
2025-02-05,STGT,Industrials,20024101,20469818,445717,21.3,0.1449,146.9,7.65,41745641.0,clean
2025-02-06,KBANK,Banking,1600315,6277000,4676685,390.4,2.3614,139.3,189.02,42166576.0,clean
2025-02-06,SCB,Banking,34180117,47012256,12832139,165.2,1.1751,115.2,59.42,40876635.0,clean
2025-02-06,BBL,Banking,10040591,71074283,61033692,410.7,2.552,140.0,11.21,165668860.0,clean
2025-02-06,KTB,Banking,36222123,73002598,36780475,225.9,1.66,121.7,33.84,54363492.0,clean
2025-02-06,PTT,Energy,4723244,16508220,11784976,159.9,1.0129,136.5,19.45,824676233.0,clean
2025-02-06,PTTEP,Energy,4143144,6748439,2605295,89.5,0.6802,105.3,156.97,515163426.0,clean
2025-02-06,GULF,Energy,5276178,7634475,2358297,110.5,0.8587,135.1,44.35,232863306.0,clean
2025-02-06,GPSC,Energy,5189315,10489570,5300255,171.9,1.3646,124.7,12.69,161084284.0,clean
2025-02-06,CPALL,Commerce,5451008,10429383,4978375,340.8,2.2752,130.1,155.96,385384184.0,clean
2025-02-06,HMPRO,Commerce,3982692,6499925,2517233,88.4,0.5795,125.8,11.48,102160423.0,clean
2025-02-06,CRC,Commerce,7861868,11501835,3639967,19.5,0.1314,121.3,6.89,33482639.0,clean
2025-02-06,BJC,Commerce,38722188,75501001,36778813,147.0,0.947,137.3,33.1,115311446.0,clean
2025-02-06,ADVANC,ICT,8595607,11560459,2964852,152.7,1.0447,113.0,232.51,760386805.0,clean
2025-02-06,TRUE,ICT,19021790,28296361,9274571,163.4,1.2796,123.7,6.2,238764879.0,clean
2025-02-06,INTUCH,ICT,2904930,7651451,4746521,361.6,2.2238,131.1,22.69,223410720.0,clean
2025-02-06,JMART,ICT,1597924,5754661,4156737,320.3,2.2506,127.1,299.27,256556113.0,clean
2025-02-06,BDMS,Healthcare,13980618,17267679,3287061,35.3,0.2809,142.2,283.0,29591156.0,clean
2025-02-06,BH,Healthcare,26223281,29418599,3195318,15.0,0.0982,139.6,7.62,1829419329.0,clean
2025-02-06,BCH,Healthcare,38615080,51019032,12403952,40.4,0.2579,119.3,326.92,68447368.0,clean
2025-02-06,CHG,Healthcare,3207604,5397722,2190118,84.3,0.601,149.7,255.56,542888298.0,clean
2025-02-06,LH,Property,25814400,40713012,14898612,236.2,1.577,121.8,7.4,985008831.0,clean
2025-02-06,AP,Property,22220374,51163665,28943291,81.9,0.6301,113.1,76.45,1302676517.0,clean
2025-02-06,SPALI,Property,6748119,20804520,14056401,99.4,0.7666,105.6,14.33,26067079.0,clean
2025-02-06,ORI,Property,5693225,25224348,19531123,180.2,1.3696,141.2,104.26,556775607.0,clean
2025-02-06,AOT,Transportation,3958093,11927769,7969676,493.3,3.4644,134.8,388.16,61269502.0,clean
2025-02-06,BEM,Transportation,3012753,6359379,3346626,132.7,1.0244,123.9,300.46,480284271.0,clean
2025-02-06,BTS,Transportation,722447,5039717,4317270,304.3,2.368,142.3,178.23,53443497.0,clean
2025-02-06,THAI,Transportation,8814211,17414768,8600557,145.2,0.9723,144.0,37.25,71280433.0,clean
2025-02-06,CPF,Food & Beverage,4081419,5863755,1782336,109.5,0.7458,111.6,209.56,68878511.0,clean
2025-02-06,TU,Food & Beverage,3264275,7932579,4668304,364.3,2.8303,106.0,6.16,33496761.0,clean
2025-02-06,OSP,Food & Beverage,3144311,10659816,7515505,312.5,2.1847,144.4,184.78,16984188.0,clean
2025-02-06,CBG,Food & Beverage,3844403,5324037,1479634,127.1,0.9218,128.6,8.0,944110320.0,clean
2025-02-06,MTC,Finance,21335310,62463017,41127707,15.0,0.0906,141.1,169.74,342124752.0,clean
2025-02-06,SAWAD,Finance,38734821,53739581,15004760,20.3,0.1436,122.3,81.67,89641449.0,clean
2025-02-06,TIDLOR,Finance,12709716,13925294,1215578,15.0,0.109,119.7,26.37,476368196.0,clean
2025-02-06,KTC,Finance,11940267,13797783,1857516,179.0,1.2403,143.2,75.22,696455760.0,clean
