date,symbol,sector,available_borrow_qty,total_lendable_qty,borrowed_qty,borrow_fee_bps,lending_rate_pct,collateral_requirement_pct,close_price,avg_daily_value,data_quality_note
2026-04-23,BJC,Commerce,26388973,61315442,34926469,200.9,1.2943,137.3,40.54,385376874.0,clean
2026-04-24,BJC,Commerce,23265749,60903677,37637928,237.1,1.5275,137.3,41.9,379692709.0,clean
2026-04-27,BJC,Commerce,22508373,60402819,37894446,263.2,1.6957,137.3,41.75,277119306.0,clean
2026-04-28,BJC,Commerce,24079315,60496120,36416805,297.4,1.916,137.3,41.51,407683736.0,clean
2026-04-29,BJC,Commerce,20835636,60023539,39187903,295.9,1.9063,137.3,42.01,351665704.0,clean
2026-04-30,BJC,Commerce,20297360,60237678,39940318,316.5,2.0391,137.3,41.99,245393558.0,clean
2026-05-01,BJC,Commerce,24887379,60250493,35363114,313.0,2.0165,137.3,41.89,385639199.0,clean
2026-05-04,BJC,Commerce,27529315,60394924,32865609,316.8,2.041,137.3,43.0,393513660.0,clean
2026-05-05,BJC,Commerce,36187140,60300454,24113314,282.8,1.8219,137.3,42.62,340412484.0,clean
2026-05-06,BJC,Commerce,32453369,60223725,27770356,255.5,1.6461,137.3,43.03,253911307.0,clean
2026-05-07,BJC,Commerce,34555564,60931421,26375857,253.8,1.6351,137.3,41.57,322703059.0,clean
2026-05-08,BJC,Commerce,27193743,59161728,31967985,252.8,1.6287,137.3,41.46,266038159.0,clean
2026-05-11,BJC,Commerce,32119062,58416778,26297716,239.7,1.5443,137.3,41.42,320794620.0,clean
2026-05-12,BJC,Commerce,32606905,59450567,26843662,226.2,1.4573,137.3,40.06,338411312.0,clean
2026-05-13,BJC,Commerce,35680086,59403951,23723865,177.3,1.1423,137.3,40.42,435382040.0,clean
2026-05-14,BJC,Commerce,41793494,59587635,17794141,141.6,0.9123,137.3,40.35,335602475.0,clean
2026-05-15,BJC,Commerce,39072094,59323567,20251473,142.3,0.9168,137.3,41.58,252119005.0,clean
2026-05-18,BJC,Commerce,42889674,59467822,16578148,113.8,0.7332,137.3,40.39,271969842.0,clean
2026-05-19,BJC,Commerce,40813863,58963910,18150047,83.5,0.5379,137.3,40.48,487833324.0,clean
2026-05-20,BJC,Commerce,31947539,59311539,27364000,113.4,0.7306,137.3,41.42,317897360.0,clean
2026-05-21,BJC,Commerce,28873300,60157360,31284060,129.9,0.8369,137.3,40.84,532234195.0,clean
2026-05-22,BJC,Commerce,24695430,61349869,36654439,193.8,1.2486,137.3,40.28,223151402.0,clean
2026-05-25,BJC,Commerce,30466111,61260302,30794191,232.4,1.4972,137.3,39.28,448170887.0,clean
2026-05-26,BJC,Commerce,30793367,60228789,29435422,237.0,1.5269,137.3,39.58,259188349.0,clean
2026-05-27,BJC,Commerce,26239408,60963734,34724326,233.7,1.5056,137.3,38.93,403356010.0,clean
2026-05-28,BJC,Commerce,35434954,60514866,25079912,226.7,1.4605,137.3,37.79,353945290.0,clean
2026-05-29,BJC,Commerce,38761766,61323883,22562117,178.1,1.1474,137.3,37.01,410365678.0,clean
2026-06-01,BJC,Commerce,39358709,60582585,21223876,169.0,1.0888,137.3,36.93,252040258.0,clean
2026-06-02,BJC,Commerce,33575511,59953538,26378027,168.8,1.0875,137.3,36.69,311047326.0,clean
2026-06-03,BJC,Commerce,19496752,60464803,40968051,214.0,1.3787,137.3,35.7,338331580.0,clean
2026-06-04,BJC,Commerce,25082452,60737102,35654650,220.0,1.4173,137.3,35.52,268016221.0,clean
2026-06-05,BJC,Commerce,25187486,61143283,35955797,244.2,1.5733,137.3,36.35,315548969.0,clean
2026-06-08,BJC,Commerce,15017814,60967194,45949380,274.0,1.7652,137.3,35.2,238563363.0,clean
2026-06-09,BJC,Commerce,14227274,60616327,46389053,303.7,1.9566,137.3,35.17,285092729.0,clean
2026-06-10,BJC,Commerce,21635570,59652374,38016804,318.5,2.0519,137.3,34.44,488929267.0,clean
2026-06-11,BJC,Commerce,18575767,60026960,41451193,346.9,2.2349,137.3,33.58,353655734.0,clean
2026-06-12,BJC,Commerce,20329687,59590307,39260620,346.9,2.2349,137.3,33.31,303478479.0,repaired
2026-06-15,BJC,Commerce,13570890,60162062,46591172,392.6,2.5293,137.3,34.14,270069069.0,clean
2026-06-16,BJC,Commerce,20793823,59606465,38812642,401.2,2.5847,137.3,34.32,427632011.0,clean
2026-06-17,BJC,Commerce,23630516,59201183,35570667,400.9,2.5828,137.3,33.65,756911250.0,clean
2026-06-18,BJC,Commerce,19077748,58792325,39714577,411.4,2.6504,137.3,32.7,378503109.0,clean
2026-06-19,BJC,Commerce,21978925,58609111,36630186,415.8,2.6788,137.3,32.94,271909479.0,clean
2026-06-22,BJC,Commerce,20382160,58163178,37781018,380.7,2.4527,137.3,32.61,328261579.0,clean
2026-06-23,BJC,Commerce,22875811,58240499,35364688,375.7,2.4204,137.3,32.3,420806973.0,clean
2026-06-24,BJC,Commerce,28162363,58686239,30523876,343.2,2.2111,137.3,32.28,340885275.0,clean
2026-06-25,BJC,Commerce,21677269,60111950,38434681,343.2,2.2111,137.3,32.23,351542686.0,clean
2026-06-26,BJC,Commerce,18475337,60370039,41894702,354.4,2.2832,137.3,32.86,266766566.0,clean
2026-06-29,BJC,Commerce,20867415,60460431,39593016,353.4,2.2768,137.3,32.72,329571372.0,clean
2026-06-30,BJC,Commerce,28901958,60493286,31591328,325.5,2.097,137.3,32.97,294039270.0,clean
2026-01-01,BTS,Transportation & Logistics,5271104,6574113,1303009,65.4,0.5048,123.9,351.21,925822433.0,clean
2026-01-02,BTS,Transportation & Logistics,4630742,6652661,2021919,47.9,0.3698,123.9,351.91,1398649033.0,clean
2026-01-05,BTS,Transportation & Logistics,3838859,6559893,2721034,77.2,0.5959,123.9,348.53,1377728516.0,clean
2026-01-06,BTS,Transportation & Logistics,4011282,6482674,2471392,64.9,0.501,123.9,349.13,1202676759.0,clean
2026-01-07,BTS,Transportation & Logistics,4696346,6470319,1773973,101.5,0.7835,123.9,339.1,1005141007.0,clean
2026-01-08,BTS,Transportation & Logistics,4814720,6509667,1694947,112.5,0.8684,123.9,329.76,939057925.0,clean
2026-01-09,BTS,Transportation & Logistics,4815770,6494314,1678544,112.6,0.8692,123.9,331.33,1083984660.0,clean
2026-01-12,BTS,Transportation & Logistics,4913491,6522799,1609308,96.7,0.7465,123.9,336.61,1415798345.0,clean
2026-01-13,BTS,Transportation & Logistics,4043586,6576447,2532861,109.4,0.8445,123.9,340.27,901136241.0,clean
2026-01-14,BTS,Transportation & Logistics,4617518,6572284,1954766,130.8,1.0097,123.9,346.83,1254347447.0,clean
2026-01-15,BTS,Transportation & Logistics,5612469,6457174,844705,91.0,0.7025,123.9,341.66,1671066945.0,clean
2026-01-16,BTS,Transportation & Logistics,5401571,6393752,992181,58.8,0.4539,123.9,345.55,1316952153.0,clean
2026-01-19,BTS,Transportation & Logistics,5851065,6576257,725192,41.4,0.3196,123.9,349.19,1771951279.0,clean
2026-01-20,BTS,Transportation & Logistics,6132918,6585264,452346,22.1,0.1706,123.9,353.18,683622088.0,clean
2026-01-21,BTS,Transportation & Logistics,6026812,6498882,472070,15.0,0.1158,123.9,350.95,941739301.0,clean
2026-01-22,BTS,Transportation & Logistics,5990777,6462610,471833,15.0,0.1158,123.9,358.41,1242096010.0,clean
2026-01-23,BTS,Transportation & Logistics,5887395,6397406,510011,15.0,0.1158,123.9,355.09,933695874.0,clean
2026-01-26,BTS,Transportation & Logistics,5796952,6358790,561838,15.0,0.1158,123.9,361.4,1103019686.0,clean
2026-01-27,BTS,Transportation & Logistics,5649338,6318961,669623,15.0,0.1158,123.9,358.89,1172703932.0,clean
2026-01-28,BTS,Transportation & Logistics,5359367,6349355,989988,15.0,0.1158,123.9,359.48,876908858.0,clean
2026-01-29,BTS,Transportation & Logistics,5591668,6463508,871840,15.0,0.1158,123.9,359.0,948177913.0,clean
2026-01-30,BTS,Transportation & Logistics,5280157,6418925,1138768,34.5,0.2663,123.9,364.58,1005117553.0,clean
2026-02-02,BTS,Transportation & Logistics,5454359,6469164,1014805,41.6,0.3211,123.9,374.3,1495693315.0,clean
2026-02-03,BTS,Transportation & Logistics,5488446,6533596,1045150,45.8,0.3535,123.9,373.97,1021884032.0,clean
2026-02-04,BTS,Transportation & Logistics,6125538,6616148,490610,15.1,0.1166,123.9,367.71,1294807357.0,clean
2026-02-05,BTS,Transportation & Logistics,6293939,6626881,332942,15.0,0.1158,123.9,365.03,1368807541.0,clean
2026-02-06,BTS,Transportation & Logistics,6292649,6459536,166887,15.0,0.1158,123.9,363.31,1166737507.0,clean
2026-02-09,BTS,Transportation & Logistics,6168630,6435943,267313,15.0,0.1158,123.9,347.12,1284198596.0,clean
2026-02-10,BTS,Transportation & Logistics,6049189,6358203,309014,15.0,0.1158,123.9,345.2,584392809.0,clean
2026-02-11,BTS,Transportation & Logistics,5982128,6319564,337436,15.0,0.1158,123.9,341.82,769714661.0,clean
2026-02-12,BTS,Transportation & Logistics,6217354,6374132,156778,15.0,0.1158,123.9,342.6,1217841901.0,clean
2026-02-13,BTS,Transportation & Logistics,6168847,6438386,269539,15.0,0.1158,123.9,344.08,1273343305.0,clean
2026-02-16,BTS,Transportation & Logistics,5938304,6382362,444058,15.0,0.1158,123.9,341.07,1463456184.0,repaired
2026-02-17,BTS,Transportation & Logistics,5586427,6327129,740702,117.6,0.9078,123.9,351.37,914004938.0,clean
2026-02-18,BTS,Transportation & Logistics,5558801,6354083,795282,110.7,0.8545,123.9,341.92,1015484576.0,clean
2026-02-19,BTS,Transportation & Logistics,5378358,6397982,1019624,86.6,0.6685,123.9,358.78,1583744817.0,clean
2026-02-20,BTS,Transportation & Logistics,5603816,6344312,740496,54.3,0.4192,123.9,366.79,1059401552.0,clean
2026-02-23,BTS,Transportation & Logistics,6137633,6384688,247055,20.6,0.159,123.9,363.84,959822198.0,clean
2026-02-24,BTS,Transportation & Logistics,6271165,6372250,101085,15.0,0.1158,123.9,355.08,1029802183.0,clean
2026-02-25,BTS,Transportation & Logistics,6189839,6265463,75624,15.0,0.1158,123.9,353.71,1224944869.0,clean
2026-02-26,BTS,Transportation & Logistics,6147754,6243134,95380,15.0,0.1158,123.9,357.79,1218951998.0,clean
2026-02-27,BTS,Transportation & Logistics,6124892,6279920,155028,15.0,0.1158,123.9,356.56,1878886982.0,clean
2026-03-02,BTS,Transportation & Logistics,6026209,6198059,171850,15.0,0.1158,123.9,355.26,1180540909.0,clean
2026-03-03,BTS,Transportation & Logistics,5868764,6189681,320917,15.0,0.1158,123.9,348.21,1754763986.0,clean
2026-03-04,BTS,Transportation & Logistics,5458469,6110511,652042,32.5,0.2509,123.9,350.39,1241599620.0,clean
2026-03-05,BTS,Transportation & Logistics,5459310,6035240,575930,15.0,0.1158,123.9,344.01,987209420.0,clean
2026-03-06,BTS,Transportation & Logistics,5170688,5947906,777218,15.0,0.1158,123.9,347.46,968158821.0,clean
2026-03-09,BTS,Transportation & Logistics,4734754,5860068,1125314,15.0,0.1158,123.9,367.93,1152292580.0,clean
2026-03-10,BTS,Transportation & Logistics,5047860,5860037,812177,32.7,0.2524,123.9,354.96,1033112792.0,clean
2026-03-11,BTS,Transportation & Logistics,4464951,5900347,1435396,19.5,0.1505,123.9,349.66,1152892747.0,clean
2026-03-12,BTS,Transportation & Logistics,4292425,5977329,1684904,46.1,0.3559,123.9,348.27,1396568682.0,clean
2026-03-13,BTS,Transportation & Logistics,3369915,6014341,2644426,75.4,0.582,123.9,348.07,821819335.0,clean
2026-03-16,BTS,Transportation & Logistics,2448195,6075390,3627195,125.1,0.9657,123.9,342.38,1815298645.0,clean
2026-03-17,BTS,Transportation & Logistics,2502016,6028398,3526382,175.2,1.3524,123.9,359.43,980934316.0,clean
2026-03-18,BTS,Transportation & Logistics,2351134,6095993,3744859,220.9,1.7052,123.9,366.84,1224506494.0,clean
2026-03-19,BTS,Transportation & Logistics,3002705,6106131,3103426,572.9,4.4224,123.9,367.61,1269217315.0,clean
2026-03-20,BTS,Transportation & Logistics,3417362,6123390,2706028,494.0,3.8133,123.9,353.74,1043041741.0,clean
2026-03-23,BTS,Transportation & Logistics,3221831,6159949,2938118,435.9,3.3649,123.9,354.71,870710550.0,clean
2026-03-24,BTS,Transportation & Logistics,4028243,6210556,2182313,402.1,3.1039,123.9,367.45,1203719394.0,clean
2026-03-25,BTS,Transportation & Logistics,4376883,6207193,1830310,355.9,2.7473,123.9,373.74,700456362.0,clean
2026-03-26,BTS,Transportation & Logistics,4691357,6179082,1487725,290.1,2.2394,123.9,378.64,1446493252.0,clean
2026-03-27,BTS,Transportation & Logistics,4350076,6225477,1875401,248.0,1.9144,123.9,390.95,1284192275.0,clean
2026-03-30,BTS,Transportation & Logistics,4474045,6216520,1742475,207.3,1.6002,123.9,401.56,1247861654.0,clean
2026-03-31,BTS,Transportation & Logistics,4365729,6290402,1924673,171.9,1.327,123.9,412.87,1505597936.0,clean
2026-04-01,BTS,Transportation & Logistics,3748948,6302460,2553512,180.1,1.3902,123.9,426.3,1255091537.0,clean
2026-04-02,BTS,Transportation & Logistics,4454317,6215531,1761214,167.7,1.2945,123.9,420.44,829526131.0,clean
2026-04-03,BTS,Transportation & Logistics,4361350,6219845,1858495,156.3,1.2065,123.9,410.93,1301720146.0,repaired
2026-04-06,BTS,Transportation & Logistics,3394932,6235292,2840360,189.7,1.4644,123.9,415.87,1022717090.0,clean
2026-04-07,BTS,Transportation & Logistics,2444822,6305044,3860222,218.9,1.6898,123.9,404.08,1457788836.0,clean
2026-04-08,BTS,Transportation & Logistics,3133874,6280123,3146249,231.9,1.7901,123.9,389.57,996966416.0,clean
2026-04-09,BTS,Transportation & Logistics,2490024,6362783,3872759,298.0,2.3004,123.9,396.93,1015055828.0,clean
2026-04-10,BTS,Transportation & Logistics,3094802,6433472,3338670,308.4,2.3806,123.9,397.98,1592049006.0,clean
2026-04-13,BTS,Transportation & Logistics,2485678,6483338,3997660,343.7,2.6531,123.9,385.07,1084944203.0,clean
2026-04-14,BTS,Transportation & Logistics,2179076,6499759,4320683,339.9,2.6238,123.9,382.55,1149728617.0,clean
2026-04-15,BTS,Transportation & Logistics,2374089,6465560,4091471,348.8,2.6925,123.9,373.55,1154924397.0,clean
2026-04-16,BTS,Transportation & Logistics,2165240,6488511,4323271,368.2,2.8423,123.9,368.32,1058507344.0,clean
2026-04-17,BTS,Transportation & Logistics,2162261,6492048,4329787,365.6,2.8222,123.9,374.36,1907711449.0,clean
2026-04-20,BTS,Transportation & Logistics,2100662,6493965,4393303,390.2,3.0121,123.9,390.44,1180736133.0,clean
2026-04-21,BTS,Transportation & Logistics,2685786,6412500,3726714,388.9,3.002,123.9,376.44,1004133662.0,clean
2026-04-22,BTS,Transportation & Logistics,2408504,6367573,3959069,412.3,3.1827,123.9,385.59,1210605237.0,clean
2026-04-23,BTS,Transportation & Logistics,2789114,6295451,3506337,410.2,3.1665,123.9,375.86,1076008774.0,clean
2026-04-24,BTS,Transportation & Logistics,3404489,6302528,2898039,388.6,2.9997,123.9,365.09,1058977342.0,clean
2026-04-27,BTS,Transportation & Logistics,4941764,6320227,1378463,321.1,2.4787,123.9,367.61,1096286045.0,clean
2026-04-28,BTS,Transportation & Logistics,4784677,6312277,1527600,285.8,2.2062,123.9,366.12,1189845468.0,clean
2026-04-29,BTS,Transportation & Logistics,5106643,6283036,1176393,251.8,1.9437,123.9,353.09,1669981499.0,clean
2026-04-30,BTS,Transportation & Logistics,4840002,6253001,1412999,200.3,1.5462,123.9,353.04,1244294798.0,clean
2026-05-01,BTS,Transportation & Logistics,4790651,6248452,1457801,148.8,1.1486,123.9,363.11,1307843702.0,clean
2026-05-04,BTS,Transportation & Logistics,4716077,6265205,1549128,117.8,0.9093,123.9,356.51,1023403214.0,clean
2026-05-05,BTS,Transportation & Logistics,5035030,6142340,1107310,128.3,0.9904,123.9,359.95,1268870936.0,clean
2026-05-06,BTS,Transportation & Logistics,4901996,6150303,1248307,90.0,0.6947,123.9,360.81,1110141521.0,clean
2026-05-07,BTS,Transportation & Logistics,4642232,6132771,1490539,87.8,0.6778,123.9,372.55,1219197876.0,clean
2026-05-08,BTS,Transportation & Logistics,4511761,6096150,1584389,70.8,0.5465,123.9,367.92,1071218600.0,clean
2026-05-11,BTS,Transportation & Logistics,4149208,6106558,1957350,71.6,0.5527,123.9,368.37,820798374.0,clean
2026-05-12,BTS,Transportation & Logistics,4150227,6067162,1916935,76.0,0.5867,123.9,373.3,1332640911.0,clean
2026-05-13,BTS,Transportation & Logistics,3557283,5985522,2428239,103.7,0.8005,123.9,373.06,1193778276.0,repaired
2026-05-14,BTS,Transportation & Logistics,3498167,5992893,2494726,117.0,0.9032,123.9,379.63,843779980.0,clean
2026-05-15,BTS,Transportation & Logistics,3291535,5944972,2653437,150.8,1.1641,123.9,387.04,1180288780.0,clean
2026-05-18,BTS,Transportation & Logistics,4078184,5993749,1915565,124.0,0.9572,123.9,391.04,845532772.0,clean
2026-05-19,BTS,Transportation & Logistics,4592642,6002202,1409560,91.1,0.7032,123.9,392.73,926493203.0,clean
2026-05-20,BTS,Transportation & Logistics,4827653,6031850,1204197,97.2,0.7503,123.9,386.0,989773653.0,clean
2026-05-21,BTS,Transportation & Logistics,4212844,6000462,1787618,500.6,3.8643,123.9,388.47,845910604.0,clean
2026-05-22,BTS,Transportation & Logistics,2706866,6049626,3342760,469.1,3.6211,123.9,395.68,1581324933.0,clean
2026-05-25,BTS,Transportation & Logistics,2947138,6061762,3114624,447.4,3.4536,123.9,401.66,1206419358.0,clean
2026-05-26,BTS,Transportation & Logistics,2324953,6007533,3682580,423.9,3.2722,123.9,402.89,1573699869.0,clean
2026-05-27,BTS,Transportation & Logistics,2815003,5873693,3058690,396.6,3.0615,123.9,404.93,815864729.0,clean
2026-05-28,BTS,Transportation & Logistics,2501266,5875869,3374603,386.7,2.9851,123.9,423.82,967718220.0,clean
2026-05-29,BTS,Transportation & Logistics,2444031,5830961,3386930,388.2,2.9966,123.9,423.26,1574205390.0,clean
2026-06-01,BTS,Transportation & Logistics,3225641,5886519,2660878,361.0,2.7867,123.9,418.75,725807625.0,clean
2026-06-02,BTS,Transportation & Logistics,3454327,6027288,2572961,309.1,2.386,123.9,415.5,2053319784.0,clean
2026-06-03,BTS,Transportation & Logistics,4084549,5997636,1913087,275.4,2.1259,123.9,418.22,1148127029.0,clean
2026-06-04,BTS,Transportation & Logistics,3908454,5879730,1971276,263.5,2.034,123.9,423.89,1209103016.0,clean
2026-06-05,BTS,Transportation & Logistics,2369647,5903201,3533554,274.8,2.1213,123.9,420.39,1290205401.0,clean
2026-06-08,BTS,Transportation & Logistics,1774403,5829699,4055296,299.9,2.315,123.9,409.13,1409641315.0,clean
2026-06-09,BTS,Transportation & Logistics,1571581,5865822,4294241,324.0,2.5011,123.9,394.79,2124640218.0,clean
2026-06-10,BTS,Transportation & Logistics,1718839,5881421,4162582,341.6,2.6369,123.9,400.28,1297545432.0,clean
2026-06-11,BTS,Transportation & Logistics,3252414,5842392,2589978,301.7,2.3289,123.9,410.68,957804611.0,clean
2026-06-12,BTS,Transportation & Logistics,3638668,5925313,2286645,278.9,2.1529,123.9,396.84,1000191704.0,clean
2026-06-15,BTS,Transportation & Logistics,3610799,5831431,2220632,241.9,1.8673,123.9,387.91,1165658386.0,clean
2026-06-16,BTS,Transportation & Logistics,3736370,5727909,1991539,241.9,1.8673,123.9,383.2,1468676566.0,repaired
2026-06-17,BTS,Transportation & Logistics,4727143,5743548,1016405,175.0,1.3509,123.9,393.98,1298685611.0,clean
2026-06-18,BTS,Transportation & Logistics,4900695,5822416,921721,151.6,1.1702,123.9,386.65,1183656274.0,clean
2026-06-19,BTS,Transportation & Logistics,5101244,5864894,763650,76.4,0.5898,123.9,373.83,1103340840.0,clean
2026-06-22,BTS,Transportation & Logistics,4899544,5993759,1094215,73.7,0.5689,123.9,370.41,1125532447.0,clean
2026-06-23,BTS,Transportation & Logistics,3942851,5993125,2050274,74.8,0.5774,123.9,366.58,1325036520.0,clean
2026-06-24,BTS,Transportation & Logistics,4665001,6028115,1363114,51.1,0.3945,123.9,363.14,959383559.0,clean
2026-06-25,BTS,Transportation & Logistics,4940260,6094673,1154413,35.8,0.2764,123.9,371.18,1239077170.0,clean
2026-06-26,BTS,Transportation & Logistics,3978757,6050582,2071825,41.7,0.3219,123.9,372.24,1121014518.0,clean
2026-06-29,BTS,Transportation & Logistics,3518096,6020096,2502000,65.7,0.5072,123.9,370.41,1044084405.0,clean
2026-06-30,BTS,Transportation & Logistics,3661990,5962347,2300357,75.2,0.5805,123.9,370.05,1067983244.0,clean
2026-01-01,CBG,Food & Beverage,9674490,12105728,2431238,44.3,0.3097,144.4,204.44,126153534.0,clean
2026-01-02,CBG,Food & Beverage,8907004,12136663,3229659,59.9,0.4188,144.4,205.28,107369151.0,clean
2026-01-05,CBG,Food & Beverage,10176430,12142997,1966567,48.4,0.3384,144.4,207.84,153639598.0,clean
2026-01-06,CBG,Food & Beverage,10192973,12264954,2071981,57.5,0.402,144.4,205.99,139386554.0,clean
2026-01-07,CBG,Food & Beverage,9849481,12239013,2389532,25.9,0.1811,144.4,205.81,232530009.0,clean
2026-01-08,CBG,Food & Beverage,9767206,12178976,2411770,21.2,0.1482,144.4,203.28,119766980.0,clean
2026-01-09,CBG,Food & Beverage,9607499,12297093,2689594,38.6,0.2699,144.4,204.51,137931301.0,clean
2026-01-12,CBG,Food & Beverage,9461853,12286006,2824153,44.1,0.3083,144.4,209.61,115369768.0,clean
2026-01-13,CBG,Food & Beverage,8950875,12251645,3300770,46.9,0.3279,144.4,210.52,139865963.0,clean
2026-01-14,CBG,Food & Beverage,7651824,12040959,4389135,70.8,0.495,144.4,208.96,112554649.0,clean
2026-01-15,CBG,Food & Beverage,9277846,12211928,2934082,106.7,0.7459,144.4,208.83,182482474.0,clean
2026-01-16,CBG,Food & Beverage,9640308,12216961,2576653,110.3,0.7711,144.4,204.59,181977856.0,clean
2026-01-19,CBG,Food & Beverage,7964075,12114029,4149954,112.2,0.7844,144.4,203.66,171176231.0,clean
2026-01-20,CBG,Food & Beverage,8885179,11966326,3081147,99.1,0.6928,144.4,200.66,116087357.0,clean
2026-01-21,CBG,Food & Beverage,9972983,12050749,2077766,86.0,0.6012,144.4,205.98,86240248.0,clean
2026-01-22,CBG,Food & Beverage,9713282,12097153,2383871,75.1,0.525,144.4,203.01,239860976.0,clean
2026-01-23,CBG,Food & Beverage,10353214,12074342,1721128,61.4,0.4292,144.4,196.4,161071380.0,clean
2026-01-26,CBG,Food & Beverage,8901814,11979690,3077876,70.2,0.4908,144.4,194.65,162259254.0,clean
2026-01-27,CBG,Food & Beverage,8512027,12022522,3510495,103.1,0.7208,144.4,195.05,91594659.0,clean
2026-01-28,CBG,Food & Beverage,9003655,11944955,2941300,93.8,0.6558,144.4,186.96,139258309.0,clean
2026-01-29,CBG,Food & Beverage,9942360,12087748,2145388,94.4,0.6599,144.4,182.08,141299241.0,clean
2026-01-30,CBG,Food & Beverage,9485338,11864829,2379491,114.2,0.7984,144.4,186.24,85856027.0,clean
2026-02-02,CBG,Food & Beverage,8929225,11958037,3028812,118.9,0.8312,144.4,193.74,176609194.0,clean
2026-02-03,CBG,Food & Beverage,9402984,12051884,2648900,130.4,0.9116,144.4,192.93,136209747.0,clean
2026-02-04,CBG,Food & Beverage,9492902,11938875,2445973,126.9,0.8872,144.4,201.29,126094432.0,clean
2026-02-05,CBG,Food & Beverage,9569574,11931588,2362014,138.8,0.9703,144.4,203.64,144030245.0,clean
2026-02-06,CBG,Food & Beverage,10189720,12129920,1940200,123.4,0.8627,144.4,203.6,102094515.0,clean
2026-02-09,CBG,Food & Beverage,10837687,12199233,1361546,92.4,0.646,144.4,203.04,156687455.0,clean
2026-02-10,CBG,Food & Beverage,11557021,12357223,800202,92.4,0.646,144.4,205.58,198808070.0,repaired
2026-02-11,CBG,Food & Beverage,11861050,12499665,638615,35.3,0.2468,144.4,205.39,101938238.0,clean
2026-02-12,CBG,Food & Beverage,11448593,12352146,903553,36.6,0.2559,144.4,206.52,133354958.0,clean
2026-02-13,CBG,Food & Beverage,11636939,12662330,1025391,15.0,0.1049,144.4,211.64,104655195.0,clean
2026-02-16,CBG,Food & Beverage,11390341,12634655,1244314,15.0,0.1049,144.4,215.33,104851597.0,clean
2026-02-17,CBG,Food & Beverage,11762704,12692281,929577,15.0,0.1049,144.4,207.46,156709833.0,clean
2026-02-18,CBG,Food & Beverage,10561339,12635412,2074073,15.0,0.1049,144.4,206.74,97262048.0,clean
2026-02-19,CBG,Food & Beverage,10967677,12620331,1652654,25.4,0.1776,144.4,212.09,157081513.0,clean
2026-02-20,CBG,Food & Beverage,11394711,12669052,1274341,15.0,0.1049,144.4,212.27,136627487.0,clean
2026-02-23,CBG,Food & Beverage,10279840,12799725,2519885,15.0,0.1049,144.4,210.31,163925652.0,clean
2026-02-24,CBG,Food & Beverage,8654111,12568297,3914186,43.3,0.3027,144.4,209.48,163137468.0,clean
2026-02-25,CBG,Food & Beverage,8639818,12446436,3806618,84.9,0.5935,144.4,216.03,160087072.0,clean
2026-02-26,CBG,Food & Beverage,8659676,12339092,3679416,91.8,0.6418,144.4,221.71,146880386.0,clean
2026-02-27,CBG,Food & Beverage,9642673,12395769,2753096,81.6,0.5705,144.4,215.41,144707543.0,clean
2026-03-02,CBG,Food & Beverage,8502063,12478951,3976888,108.7,0.7599,144.4,218.39,205103768.0,clean
2026-03-03,CBG,Food & Beverage,7597642,12601785,5004143,126.1,0.8816,144.4,225.29,135438380.0,clean
2026-03-04,CBG,Food & Beverage,6362079,12668957,6306878,171.9,1.2017,144.4,227.08,90410101.0,clean
2026-03-05,CBG,Food & Beverage,5800281,12660964,6860683,171.9,1.2017,144.4,227.43,159285346.0,repaired
2026-03-06,CBG,Food & Beverage,4991984,12761688,7769704,442.5,3.0935,144.4,219.29,151816197.0,clean
2026-03-09,CBG,Food & Beverage,6680071,12800738,6120667,399.9,2.7957,144.4,217.97,136087334.0,clean
2026-03-10,CBG,Food & Beverage,8481878,12748333,4266455,372.9,2.6069,144.4,213.96,123980141.0,clean
2026-03-11,CBG,Food & Beverage,8847683,12847486,3999803,328.1,2.2937,144.4,209.92,136081857.0,clean
2026-03-12,CBG,Food & Beverage,6642322,12811414,6169092,312.1,2.1819,144.4,214.76,181084936.0,clean
2026-03-13,CBG,Food & Beverage,7687037,12900437,5213400,291.8,2.04,144.4,216.07,95995023.0,clean
2026-03-16,CBG,Food & Beverage,9345768,12702219,3356451,251.6,1.7589,144.4,214.59,136649263.0,clean
2026-03-17,CBG,Food & Beverage,8096183,12818986,4722803,250.5,1.7512,144.4,215.69,141779119.0,clean
2026-03-18,CBG,Food & Beverage,9200338,12761619,3561281,225.4,1.5758,144.4,223.79,91985403.0,clean
2026-03-19,CBG,Food & Beverage,8522904,12876002,4353098,239.3,1.6729,144.4,223.23,155494538.0,clean
2026-03-20,CBG,Food & Beverage,8546708,12731912,4185204,231.1,1.6156,144.4,224.77,119227031.0,clean
2026-03-23,CBG,Food & Beverage,9039458,12726466,3687008,181.5,1.2689,144.4,218.51,117211431.0,clean
2026-03-24,CBG,Food & Beverage,10947414,12768244,1820830,149.6,1.0458,144.4,214.6,110153205.0,clean
2026-03-25,CBG,Food & Beverage,10909013,12667615,1758602,136.2,0.9522,144.4,216.03,121090911.0,clean
2026-03-26,CBG,Food & Beverage,11096460,12612679,1516219,112.2,0.7844,144.4,220.76,108646755.0,clean
2026-03-27,CBG,Food & Beverage,10543887,12483929,1940042,610.0,4.2645,144.4,223.51,115965384.0,clean
2026-03-30,CBG,Food & Beverage,9968406,12472441,2504035,509.9,3.5647,144.4,227.25,132835901.0,clean
